branch_id,candidate_id,lane_class,family,comparison_mode,base_program_name,seed_variant,unique_address_target,horizon_multiplier,checkpoint_depth,hot_address_skew,seed_id,base_start,scaled_start,base_max_steps,max_steps,base_reference_step_count,expected_reference_step_count,base_unique_address_count,padding_unique_count,flatten_rounds,padding_base_address,expected_padding_instruction_count,target_wrapper_call_depth,source_runtime_stage,base_runtime_stage,program_name,base_variant_program_name,runtime_seconds,ns_per_step,exact_trace_match,exact_final_state_match,first_mismatch_step,failure_reason,failure_class,exact,read_observation_count,memory_read_count,stack_read_count,reference_step_count,memory_operation_count,memory_load_count,memory_store_count,unique_address_count,hottest_address,hottest_address_share,failure_axis_tags
first_wave_extension_subroutine_braid_long_u24_h3p0_cplus_two_kflattened,first_wave_extension_subroutine_braid_long_u24_h3p0_cplus_two_kflattened_seed0,first_wave_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,24,3.0,plus_two,flattened,0,140,420,10240,37626,2746,15080,4,20,170,40320,6840,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a176_r26_u24_h3p0_cplus_two_kflattened_seed0,bytecode_subroutine_braid_long_420_a176,0.5537552000023425,36799.25571520086,True,True,,,,True,10152,2103,8049,15048,6787,2103,4684,24,176,0.24782672756740828,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
first_wave_extension_subroutine_braid_long_u24_h3p0_cplus_two_kflattened,first_wave_extension_subroutine_braid_long_u24_h3p0_cplus_two_kflattened_seed1,first_wave_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,24,3.0,plus_two,flattened,1,140,420,10240,37626,2746,15080,4,20,170,40336,6840,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_420_a208_r26_u24_h3p0_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_420_a208,0.5954321000026539,39568.853003897784,True,True,,,,True,10152,2103,8049,15048,6787,2103,4684,24,208,0.24782672756740828,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
first_wave_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened,first_wave_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened_seed0,first_wave_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_admitted_address_anchor,20,3.5,plus_two,flattened,0,140,490,10240,43842,2746,17549,4,16,247,40384,7936,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_490_a176_r26_u20_h3p5_cplus_two_kflattened_seed0,bytecode_subroutine_braid_long_490_a176,0.6764648000244051,38635.26186672026,True,True,,,,True,11820,2453,9367,17509,7895,2453,5442,20,176,0.24851171627612412,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
first_wave_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened,first_wave_extension_subroutine_braid_long_u20_h3p5_cplus_two_kflattened_seed1,first_wave_extension,subroutine_braid_long,long_exact_final_state,bytecode_subroutine_braid_long_140_a176,r19_heldout_address_anchor,20,3.5,plus_two,flattened,1,140,490,10240,43842,2746,17549,4,16,247,40400,7936,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_subroutine_braid_long_490_a208_r26_u20_h3p5_cplus_two_kflattened_seed1,bytecode_subroutine_braid_long_490_a208,0.6957828000886366,39738.58016383783,True,True,,,,True,11820,2453,9367,17509,7895,2453,5442,20,208,0.24851171627612412,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target"
first_wave_extension_helper_checkpoint_braid_long_u24_h3p0_cplus_two_kflattened,first_wave_extension_helper_checkpoint_braid_long_u24_h3p0_cplus_two_kflattened_seed0,first_wave_extension,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,24,3.0,plus_two,flattened,0,180,540,10240,43854,4788,27434,6,18,362,40448,13068,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s0_r26_u24_h3p0_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_long_540_a312_s0,1.2675567999249324,46264.57405376058,True,True,,,,True,18965,3782,15183,27398,13022,3782,9240,24,312,0.1660267240055291,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_helper_checkpoint_braid_long_u24_h3p0_cplus_two_kflattened,first_wave_extension_helper_checkpoint_braid_long_u24_h3p0_cplus_two_kflattened_seed1,first_wave_extension,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,24,3.0,plus_two,flattened,1,180,540,10240,43854,4788,27434,6,18,362,40464,13068,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_540_a312_s1_r26_u24_h3p0_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_long_540_a312_s1,1.245872600004077,45473.12212585141,True,True,,,,True,18965,3782,15183,27398,13022,3782,9240,24,312,0.1660267240055291,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_helper_checkpoint_braid_long_u20_h3p5_cplus_two_kflattened,first_wave_extension_helper_checkpoint_braid_long_u20_h3p5_cplus_two_kflattened_seed0,first_wave_extension,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_admitted_seed_anchor,20,3.5,plus_two,flattened,0,180,630,10240,51110,4788,31964,6,14,542,40512,15204,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_630_a312_s0_r26_u20_h3p5_cplus_two_kflattened_seed0,bytecode_helper_checkpoint_braid_long_630_a312_s0,1.5679876999929547,49123.9606501756,True,True,,,,True,22103,4412,17691,31919,15170,4412,10758,20,312,0.16624917600527356,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_helper_checkpoint_braid_long_u20_h3p5_cplus_two_kflattened,first_wave_extension_helper_checkpoint_braid_long_u20_h3p5_cplus_two_kflattened_seed1,first_wave_extension,helper_checkpoint_braid_long,long_exact_final_state,bytecode_helper_checkpoint_braid_long_180_a312_s0,r19_heldout_seed_anchor,20,3.5,plus_two,flattened,1,180,630,10240,51110,4788,31964,6,14,542,40528,15204,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_helper_checkpoint_braid_long_630_a312_s1_r26_u20_h3p5_cplus_two_kflattened_seed1,bytecode_helper_checkpoint_braid_long_630_a312_s1,1.3824708999600261,43311.84874087616,True,True,,,,True,22103,4412,17691,31919,15170,4412,10758,20,312,0.16624917600527356,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_checkpoint_replay_long_u40_h3p0_cplus_two_kflattened,first_wave_extension_checkpoint_replay_long_u40_h3p0_cplus_two_kflattened_seed0,first_wave_extension,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,40,3.0,plus_two,flattened,0,100,300,12800,46464,3126,17378,9,31,128,40576,7998,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_300_a128_r26_u40_h3p0_cplus_two_kflattened_seed0,bytecode_checkpoint_replay_long_300_a128,0.7787873999914154,44943.87119064032,True,True,,,,True,13219,2704,10515,17328,7912,2704,5208,40,128,0.1519211324570273,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_checkpoint_replay_long_u40_h3p0_cplus_two_kflattened,first_wave_extension_checkpoint_replay_long_u40_h3p0_cplus_two_kflattened_seed1,first_wave_extension,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,40,3.0,plus_two,flattened,1,100,300,12800,46464,3126,17378,9,31,128,40592,7998,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_300_a144_r26_u40_h3p0_cplus_two_kflattened_seed1,bytecode_checkpoint_replay_long_300_a144,0.8059547999873757,46511.703600379486,True,True,,,,True,13219,2704,10515,17328,7912,2704,5208,40,144,0.1519211324570273,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_checkpoint_replay_long_u32_h3p5_cplus_two_kflattened,first_wave_extension_checkpoint_replay_long_u32_h3p5_cplus_two_kflattened_seed0,first_wave_extension,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_admitted_address_anchor,32,3.5,plus_two,flattened,0,100,350,12800,54112,3126,20189,9,23,200,40640,9246,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_350_a128_r26_u32_h3p5_cplus_two_kflattened_seed0,bytecode_checkpoint_replay_long_350_a128,0.9187169000506401,45648.2609584935,True,True,,,,True,15375,3154,12221,20126,9186,3154,6032,32,128,0.15262355758763335,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
first_wave_extension_checkpoint_replay_long_u32_h3p5_cplus_two_kflattened,first_wave_extension_checkpoint_replay_long_u32_h3p5_cplus_two_kflattened_seed1,first_wave_extension,checkpoint_replay_long,long_exact_final_state,bytecode_checkpoint_replay_long_100_a128,r19_heldout_address_anchor,32,3.5,plus_two,flattened,1,100,350,12800,54112,3126,20189,9,23,200,40656,9246,2,r22_d0_true_boundary_localization_gate,r19_d0_pointer_like_surface_generalization_gate,bytecode_checkpoint_replay_long_350_a144_r26_u32_h3p5_cplus_two_kflattened_seed1,bytecode_checkpoint_replay_long_350_a144,1.0279064999194816,51073.561558157686,True,True,,,,True,15375,3154,12221,20126,9186,3154,6032,32,144,0.15262355758763335,"long_family,high_unique_address_target,plus_two_checkpoint_depth,flattened_hot_address_target,low_hottest_address_share_observed"
